"X","Y","Date","sex","id","name"
1780444.55885288,2413004.56888771,2010-03-25 14:01:14,"M","M4","Ricky T"
1780452.52386496,2412992.13643016,2010-03-25 15:00:21,"M","M4","Ricky T"
1780447.63103983,2412991.98787328,2010-03-25 15:40:23,"M","M4","Ricky T"
1780448.19099021,2412987.82588166,2010-03-25 15:50:34,"M","M4","Ricky T"
1780449.4365836,2412975.37483043,2010-03-25 16:00:52,"M","M4","Ricky T"
1780453.1893972,2412982.02829396,2010-03-25 16:10:47,"M","M4","Ricky T"
1780444.04924635,2412997.79951796,2010-03-25 16:20:14,"M","M4","Ricky T"
1780452.42380238,2412962.65885279,2010-03-25 16:30:15,"M","M4","Ricky T"
1780449.99897196,2412991.15936992,2010-03-25 17:00:50,"M","M4","Ricky T"
1780440.42246696,2413034.54714866,2010-03-25 17:51:08,"M","M4","Ricky T"
1780455.69167755,2412962.22726321,2010-03-25 17:52:53,"M","M4","Ricky T"
1780450.67461762,2413004.45596353,2010-03-25 17:54:19,"M","M4","Ricky T"
1780442.04463413,2413021.10591057,2010-03-25 17:56:06,"M","M4","Ricky T"
1780448.30130351,2413000.26512475,2010-03-25 17:58:08,"M","M4","Ricky T"
1780461.36325775,2412977.24705102,2010-03-25 18:00:07,"M","M4","Ricky T"
1780470.55123745,2412941.56415464,2010-03-25 18:02:24,"M","M4","Ricky T"
1780439.06245886,2413000.30424236,2010-03-25 18:10:28,"M","M4","Ricky T"
1780443.7452336,2412991.57261953,2010-03-25 19:00:45,"M","M4","Ricky T"
1780451.76383009,2412995.80318724,2010-03-25 20:00:56,"M","M4","Ricky T"
1780445.89990016,2412992.24379819,2010-03-25 21:00:49,"M","M4","Ricky T"
1780439.76221922,2412992.69602636,2010-03-25 22:00:57,"M","M4","Ricky T"
1780452.54630817,2412997.89472496,2010-03-25 23:00:44,"M","M4","Ricky T"
1780380.07582755,2413250.47364053,2010-03-26 00:57:58,"M","M4","Ricky T"
1780386.22116424,2413245.51043495,2010-03-26 00:58:13,"M","M4","Ricky T"
1780384.77852642,2413255.54927447,2010-03-26 01:00:10,"M","M4","Ricky T"
1780369.01454689,2413267.86812493,2010-03-26 01:02:36,"M","M4","Ricky T"
1780414.25043061,2413285.49682969,2010-03-26 01:04:17,"M","M4","Ricky T"
1780325.37685183,2413362.24378727,2010-03-26 01:06:22,"M","M4","Ricky T"
1780324.37542784,2413394.07835026,2010-03-26 01:08:25,"M","M4","Ricky T"
1780309.165977,2413394.14999669,2010-03-26 01:10:16,"M","M4","Ricky T"
1780326.64855799,2413459.33452468,2010-03-26 01:16:46,"M","M4","Ricky T"
1780315.33989211,2413492.2296899,2010-03-26 01:19:44,"M","M4","Ricky T"
1780327.52873215,2413462.49413579,2010-03-26 01:20:12,"M","M4","Ricky T"
1780280.11808622,2413337.69740411,2010-03-26 01:22:42,"M","M4","Ricky T"
1780246.70719049,2413237.39181733,2010-03-26 01:27:07,"M","M4","Ricky T"
1780219.4641659,2413236.25537995,2010-03-26 01:33:15,"M","M4","Ricky T"
1780210.42402398,2413229.99172182,2010-03-26 01:34:14,"M","M4","Ricky T"
1780193.30696415,2413177.57141974,2010-03-26 01:36:24,"M","M4","Ricky T"
1780199.1074515,2413161.19279666,2010-03-26 01:38:43,"M","M4","Ricky T"
1780250.75217086,2413144.85617472,2010-03-26 01:40:40,"M","M4","Ricky T"
1780257.29849019,2413122.61420744,2010-03-26 01:42:21,"M","M4","Ricky T"
1780249.55877664,2413135.26086275,2010-03-26 01:44:16,"M","M4","Ricky T"
1780265.90832936,2413126.14638806,2010-03-26 01:46:06,"M","M4","Ricky T"
1780248.07481395,2413083.66115293,2010-03-26 01:48:11,"M","M4","Ricky T"
1780240.82047913,2413066.11941001,2010-03-26 01:50:12,"M","M4","Ricky T"
1780218.0442498,2413087.73234555,2010-03-26 01:52:13,"M","M4","Ricky T"
1780173.20190616,2413109.87169766,2010-03-26 01:54:10,"M","M4","Ricky T"
1780141.41835652,2413067.32088142,2010-03-26 01:56:08,"M","M4","Ricky T"
1780138.82586479,2413057.5664851,2010-03-26 01:58:17,"M","M4","Ricky T"
1780130.73600273,2413049.33482712,2010-03-26 02:00:12,"M","M4","Ricky T"
1780145.25134348,2412981.34931697,2010-03-26 02:02:11,"M","M4","Ricky T"
1780124.54264516,2412978.25880938,2010-03-26 02:04:08,"M","M4","Ricky T"
1780138.38083301,2413001.47060768,2010-03-26 02:06:08,"M","M4","Ricky T"
1780139.66882203,2413003.05026489,2010-03-26 02:08:18,"M","M4","Ricky T"
1780162.55478606,2412965.91525536,2010-03-26 02:10:51,"M","M4","Ricky T"
1780173.26443573,2412953.28295671,2010-03-26 02:12:39,"M","M4","Ricky T"
1780176.75397063,2412930.12170284,2010-03-26 02:14:09,"M","M4","Ricky T"
1780225.73624036,2412837.01071691,2010-03-26 02:16:06,"M","M4","Ricky T"
1780199.10742138,2412875.94624109,2010-03-26 02:18:04,"M","M4","Ricky T"
1780265.56455564,2412907.38426109,2010-03-26 02:20:18,"M","M4","Ricky T"
1780215.287774,2412843.32038044,2010-03-26 02:22:06,"M","M4","Ricky T"
1780186.75472806,2412847.41361838,2010-03-26 02:24:25,"M","M4","Ricky T"
1780179.87991902,2412748.77777652,2010-03-26 02:26:06,"M","M4","Ricky T"
1780210.33985001,2412645.95134701,2010-03-26 02:28:07,"M","M4","Ricky T"
1780212.28945232,2412567.96175538,2010-03-26 02:30:06,"M","M4","Ricky T"
1780233.88861948,2412505.61517283,2010-03-26 02:32:14,"M","M4","Ricky T"
1780240.87971539,2412503.67682545,2010-03-26 02:34:14,"M","M4","Ricky T"
1780225.92777795,2412511.36584036,2010-03-26 02:36:07,"M","M4","Ricky T"
1780207.40911289,2412393.74659859,2010-03-26 02:38:07,"M","M4","Ricky T"
1780165.81891259,2412419.42471718,2010-03-26 02:40:05,"M","M4","Ricky T"
1780182.76421657,2412398.9104251,2010-03-26 02:42:12,"M","M4","Ricky T"
1780181.65783163,2412402.7707652,2010-03-26 02:44:06,"M","M4","Ricky T"
1780182.75210735,2412418.85340314,2010-03-26 02:46:23,"M","M4","Ricky T"
1780169.74594103,2412400.37448555,2010-03-26 02:48:12,"M","M4","Ricky T"
1780159.63087116,2412423.8269535,2010-03-26 02:51:00,"M","M4","Ricky T"
1780101.15503654,2412312.10941651,2010-03-26 03:02:23,"M","M4","Ricky T"
1780110.58529764,2412324.10318556,2010-03-26 03:05:07,"M","M4","Ricky T"
1780105.58716344,2412317.13212765,2010-03-26 03:06:06,"M","M4","Ricky T"
1780081.98885826,2412314.6669022,2010-03-26 03:08:11,"M","M4","Ricky T"
1780026.10749592,2412323.37710562,2010-03-26 03:10:06,"M","M4","Ricky T"
1780030.91101729,2412335.79082406,2010-03-26 03:12:08,"M","M4","Ricky T"
1779996.93367162,2412354.58006818,2010-03-26 03:14:13,"M","M4","Ricky T"
1779979.18238833,2412371.51635543,2010-03-26 03:16:06,"M","M4","Ricky T"
1779966.80643138,2412364.58961505,2010-03-26 03:18:08,"M","M4","Ricky T"
1779974.9694611,2412365.14472899,2010-03-26 03:20:11,"M","M4","Ricky T"
1779982.92034141,2412369.84085511,2010-03-26 03:22:07,"M","M4","Ricky T"
1779964.8095963,2412334.9617982,2010-03-26 03:24:09,"M","M4","Ricky T"
1779942.1693147,2412331.41480388,2010-03-26 03:26:06,"M","M4","Ricky T"
1779919.54629125,2412332.06320004,2010-03-26 03:28:07,"M","M4","Ricky T"
1779921.54553025,2412332.19213176,2010-03-26 03:30:08,"M","M4","Ricky T"
1779932.44575111,2412363.41149387,2010-03-26 03:32:07,"M","M4","Ricky T"
1780004.70747471,2412431.41555172,2010-03-26 03:34:07,"M","M4","Ricky T"
1779993.06881595,2412446.5955965,2010-03-26 03:36:05,"M","M4","Ricky T"
1779999.05411573,2412446.15276552,2010-03-26 03:38:08,"M","M4","Ricky T"
1780010.1503322,2412447.68962531,2010-03-26 03:40:12,"M","M4","Ricky T"
1779963.72570773,2412411.24979129,2010-03-26 03:42:07,"M","M4","Ricky T"
1779992.3715346,2412431.44534759,2010-03-26 03:44:07,"M","M4","Ricky T"
1780023.95289947,2412311.9466578,2010-03-26 03:46:04,"M","M4","Ricky T"
1779997.33876826,2412350.08285415,2010-03-26 03:48:09,"M","M4","Ricky T"
1780017.46186614,2412430.85331269,2010-03-26 03:50:10,"M","M4","Ricky T"
1779959.02254468,2412471.10993988,2010-03-26 03:52:06,"M","M4","Ricky T"
1779979.20836228,2412547.94497823,2010-03-26 03:54:08,"M","M4","Ricky T"
1779970.08040965,2412587.4775469,2010-03-26 03:56:08,"M","M4","Ricky T"
1779969.20069494,2412600.71561863,2010-03-26 03:58:08,"M","M4","Ricky T"
1779934.81051249,2412592.858716,2010-03-26 04:00:22,"M","M4","Ricky T"
1779914.52009377,2412585.45868348,2010-03-26 04:02:07,"M","M4","Ricky T"
1779920.10756764,2412590.89267944,2010-03-26 04:04:13,"M","M4","Ricky T"
1779920.87551353,2412600.06557945,2010-03-26 04:06:10,"M","M4","Ricky T"
1779923.49291423,2412593.21008448,2010-03-26 04:08:17,"M","M4","Ricky T"
1779915.60056999,2412587.59772812,2010-03-26 04:10:11,"M","M4","Ricky T"
1779915.50486198,2412584.96846488,2010-03-26 04:12:06,"M","M4","Ricky T"
1779922.33492754,2412595.77212096,2010-03-26 04:14:34,"M","M4","Ricky T"
1779923.32772283,2412592.35568594,2010-03-26 04:20:46,"M","M4","Ricky T"
1779931.91663431,2412590.3706185,2010-03-26 04:30:15,"M","M4","Ricky T"
1780003.32557675,2412432.48920949,2010-03-26 04:35:32,"M","M4","Ricky T"
1780027.09493715,2412406.96511267,2010-03-26 04:36:13,"M","M4","Ricky T"
1780105.79554386,2412352.65216699,2010-03-26 04:38:06,"M","M4","Ricky T"
1780107.52153423,2412345.50517218,2010-03-26 04:40:12,"M","M4","Ricky T"
1780109.15677963,2412346.99479616,2010-03-26 04:42:07,"M","M4","Ricky T"
1780111.42075713,2412337.04706806,2010-03-26 04:44:06,"M","M4","Ricky T"
1780102.14059225,2412335.38900457,2010-03-26 04:46:08,"M","M4","Ricky T"
1780108.98588663,2412346.05865806,2010-03-26 04:48:10,"M","M4","Ricky T"
1780109.72647038,2412349.13922094,2010-03-26 04:50:08,"M","M4","Ricky T"
1780101.86835852,2412347.50789244,2010-03-26 04:52:06,"M","M4","Ricky T"
1780104.2123876,2412340.7139553,2010-03-26 05:00:51,"M","M4","Ricky T"
1780112.15464811,2412334.93577277,2010-03-26 05:10:58,"M","M4","Ricky T"
1780449.65900059,2412133.58442763,2010-03-26 06:41:56,"M","M4","Ricky T"
1780448.63729028,2412126.15403519,2010-03-26 06:42:05,"M","M4","Ricky T"
1780441.63433872,2412092.27387689,2010-03-26 06:44:07,"M","M4","Ricky T"
1780462.76659848,2412062.65788696,2010-03-26 06:46:18,"M","M4","Ricky T"
1780452.61654777,2412045.5554228,2010-03-26 06:48:12,"M","M4","Ricky T"
1780462.7933021,2412045.40517646,2010-03-26 06:50:12,"M","M4","Ricky T"
1780468.53201003,2412053.97581987,2010-03-26 06:52:23,"M","M4","Ricky T"
1780464.26425522,2412036.79680286,2010-03-26 06:54:15,"M","M4","Ricky T"
1780445.049206,2412034.79476101,2010-03-26 06:56:11,"M","M4","Ricky T"
1780460.95319547,2412051.44577046,2010-03-26 06:58:35,"M","M4","Ricky T"
1780490.0816304,2412059.73468667,2010-03-26 07:00:39,"M","M4","Ricky T"
1780456.07199719,2412047.15472995,2010-03-26 07:10:15,"M","M4","Ricky T"
1780460.92163882,2412044.52549541,2010-03-26 09:17:15,"M","M4","Ricky T"
1780469.0526217,2412036.50708457,2010-03-26 09:18:10,"M","M4","Ricky T"
1780481.0629109,2412067.1983089,2010-03-26 09:20:07,"M","M4","Ricky T"
1780484.10808386,2412083.75474903,2010-03-26 09:23:24,"M","M4","Ricky T"
1780476.86861593,2412085.6112036,2010-03-26 09:24:08,"M","M4","Ricky T"
1780482.53749373,2412097.40354986,2010-03-26 09:26:06,"M","M4","Ricky T"
1780486.40225423,2412095.75825746,2010-03-26 09:28:08,"M","M4","Ricky T"
1780493.1141696,2412093.23714948,2010-03-26 09:30:22,"M","M4","Ricky T"
1780546.62977438,2412095.72794031,2010-03-26 09:32:05,"M","M4","Ricky T"
1780479.31330202,2412106.11337476,2010-03-26 09:34:15,"M","M4","Ricky T"
1780477.93241778,2412116.31625635,2010-03-26 09:36:10,"M","M4","Ricky T"
1780468.44915239,2412131.48979581,2010-03-26 09:38:06,"M","M4","Ricky T"
1780496.10252002,2412159.08842163,2010-03-26 09:40:13,"M","M4","Ricky T"
1780485.00647533,2412178.98987523,2010-03-26 09:42:08,"M","M4","Ricky T"
1780446.21297542,2412177.82766074,2010-03-26 09:44:11,"M","M4","Ricky T"
1780422.52927458,2412191.58977289,2010-03-26 09:46:09,"M","M4","Ricky T"
1780414.98513332,2412204.96046485,2010-03-26 09:48:14,"M","M4","Ricky T"
1780414.49525134,2412195.03792406,2010-03-26 09:50:13,"M","M4","Ricky T"
1780339.05892938,2412314.69087058,2010-03-26 09:52:09,"M","M4","Ricky T"
1780456.65091704,2412318.62476219,2010-03-26 09:58:04,"M","M4","Ricky T"
1780452.68205066,2412316.51339074,2010-03-26 10:01:10,"M","M4","Ricky T"
1780410.03381693,2412395.60008245,2010-03-26 10:06:07,"M","M4","Ricky T"
1780407.93935549,2412392.91072122,2010-03-26 10:09:43,"M","M4","Ricky T"
1780404.60525101,2412436.46837876,2010-03-26 10:20:13,"M","M4","Ricky T"
1780419.46488664,2412446.06265407,2010-03-26 10:31:45,"M","M4","Ricky T"
1780433.98323781,2412420.59884382,2010-03-26 10:34:03,"M","M4","Ricky T"
1780431.89518246,2412406.70356091,2010-03-26 10:36:07,"M","M4","Ricky T"
1780467.15433059,2412352.81738104,2010-03-26 10:38:11,"M","M4","Ricky T"
1780476.39285336,2412338.67684568,2010-03-26 10:40:10,"M","M4","Ricky T"
1780460.26531199,2412360.63610878,2010-03-26 10:42:14,"M","M4","Ricky T"
1780480.02478131,2412338.82520213,2010-03-26 10:44:19,"M","M4","Ricky T"
1780484.73158092,2412353.4786295,2010-03-26 10:46:07,"M","M4","Ricky T"
1780508.92910016,2412326.40334873,2010-03-26 10:48:26,"M","M4","Ricky T"
1780530.03020178,2412342.5862409,2010-03-26 10:50:20,"M","M4","Ricky T"
1780529.14969218,2412336.92321078,2010-03-26 10:52:12,"M","M4","Ricky T"
1780526.82084613,2412380.46651069,2010-03-26 10:54:40,"M","M4","Ricky T"
1780527.86044486,2412352.02808466,2010-03-26 10:56:07,"M","M4","Ricky T"
1780505.07793434,2412336.56076383,2010-03-26 11:01:21,"M","M4","Ricky T"
1780539.33003408,2412364.36781832,2010-03-26 11:10:24,"M","M4","Ricky T"
1780523.28536496,2412359.24659425,2010-03-26 12:00:35,"M","M4","Ricky T"
1780539.22626837,2412320.90279523,2010-03-26 12:38:29,"M","M4","Ricky T"
1780549.78483855,2412303.90566364,2010-03-26 12:40:07,"M","M4","Ricky T"
1780539.73928255,2412300.43517476,2010-03-26 12:42:09,"M","M4","Ricky T"
1780535.57893029,2412308.90023758,2010-03-26 12:44:13,"M","M4","Ricky T"
1780547.65476275,2412289.02428095,2010-03-26 12:46:08,"M","M4","Ricky T"
1780526.56657788,2412272.32768659,2010-03-26 12:48:08,"M","M4","Ricky T"
1780515.81390581,2412250.22497406,2010-03-26 12:50:07,"M","M4","Ricky T"
1780502.08687453,2412282.9613003,2010-03-26 12:52:05,"M","M4","Ricky T"
1780517.53659359,2412301.49152381,2010-03-26 12:54:06,"M","M4","Ricky T"
1780523.66537785,2412250.08674278,2010-03-26 12:56:05,"M","M4","Ricky T"
1780503.51448204,2412172.86686338,2010-03-26 13:00:00,"M","M4","Ricky T"
1780490.06315741,2412186.10142245,2010-03-26 13:02:11,"M","M4","Ricky T"
1780474.03693213,2412202.87146144,2010-03-26 13:05:56,"M","M4","Ricky T"
1780475.22464966,2412219.75728666,2010-03-26 13:07:35,"M","M4","Ricky T"
1780529.43428624,2412293.72243549,2010-03-26 13:51:20,"M","M4","Ricky T"
1780514.60554524,2412281.56309907,2010-03-26 14:01:45,"M","M4","Ricky T"
1780510.59264136,2412263.2042194,2010-03-26 15:00:46,"M","M4","Ricky T"
1780513.33289224,2412273.95841111,2010-03-26 17:00:45,"M","M4","Ricky T"
1780506.84948377,2412272.37672118,2010-03-26 18:00:22,"M","M4","Ricky T"
1780550.54338745,2412258.21046307,2010-03-26 19:01:01,"M","M4","Ricky T"
1780512.77507664,2412265.09915114,2010-03-26 19:26:54,"M","M4","Ricky T"
1780506.01335013,2412276.08290254,2010-03-26 19:28:10,"M","M4","Ricky T"
1780521.84443012,2412270.68089795,2010-03-26 19:30:05,"M","M4","Ricky T"
1780517.84389062,2412263.09605409,2010-03-26 19:32:12,"M","M4","Ricky T"
1780530.89331782,2412277.37166796,2010-03-26 19:34:14,"M","M4","Ricky T"
1780513.51855678,2412265.76903484,2010-03-26 19:36:05,"M","M4","Ricky T"
1780518.77302067,2412291.33481812,2010-03-26 19:38:14,"M","M4","Ricky T"
1780499.70724565,2412275.16330222,2010-03-26 19:40:08,"M","M4","Ricky T"
1780511.29385525,2412280.73270801,2010-03-26 20:00:56,"M","M4","Ricky T"
1780550.14389837,2412267.79606568,2010-03-26 21:00:55,"M","M4","Ricky T"
1780516.76315228,2412271.32603752,2010-03-26 22:01:15,"M","M4","Ricky T"
1780545.46212217,2412274.26587616,2010-03-26 22:46:58,"M","M4","Ricky T"
1780536.37767439,2412307.07990681,2010-03-26 22:48:33,"M","M4","Ricky T"
1780562.9494567,2412363.85387348,2010-03-26 22:50:51,"M","M4","Ricky T"
1780547.45545188,2412387.65109294,2010-03-26 22:52:10,"M","M4","Ricky T"
1780531.27609505,2412351.11472482,2010-03-26 22:54:19,"M","M4","Ricky T"
1780517.81034632,2412359.12094851,2010-03-26 22:56:15,"M","M4","Ricky T"
1780517.82295797,2412351.0628291,2010-03-26 22:58:06,"M","M4","Ricky T"
1780516.62417887,2412367.33743304,2010-03-26 23:00:13,"M","M4","Ricky T"
1780519.37203972,2412353.19816455,2010-03-26 23:02:10,"M","M4","Ricky T"
1780514.35485087,2412353.00872659,2010-03-26 23:04:18,"M","M4","Ricky T"
1780515.83634324,2412367.73644734,2010-03-26 23:06:10,"M","M4","Ricky T"
1780514.00161264,2412365.36120235,2010-03-26 23:08:06,"M","M4","Ricky T"
1780515.77793008,2412355.21756145,2010-03-26 23:12:06,"M","M4","Ricky T"
1780515.2201795,2412371.71290843,2010-03-26 23:14:11,"M","M4","Ricky T"
1780517.0063705,2412368.40402602,2010-03-26 23:16:10,"M","M4","Ricky T"
1780516.09693486,2412369.21059194,2010-03-26 23:18:14,"M","M4","Ricky T"
1780519.85264294,2412364.39316093,2010-03-26 23:20:10,"M","M4","Ricky T"
1780515.05694737,2412368.73457983,2010-03-26 23:22:07,"M","M4","Ricky T"
1780514.53866304,2412361.85977224,2010-03-26 23:24:16,"M","M4","Ricky T"
1780497.2123739,2412353.8972642,2010-03-26 23:26:19,"M","M4","Ricky T"
1780501.59080726,2412351.81102059,2010-03-26 23:28:11,"M","M4","Ricky T"
1780522.77515624,2412337.49165027,2010-03-26 23:30:10,"M","M4","Ricky T"
1780492.10597984,2412359.23302205,2010-03-26 23:32:39,"M","M4","Ricky T"
1780502.91862282,2412337.03681689,2010-03-26 23:34:09,"M","M4","Ricky T"
1780503.45042083,2412347.45160319,2010-03-26 23:36:08,"M","M4","Ricky T"
1780498.84428809,2412331.91484054,2010-03-26 23:38:10,"M","M4","Ricky T"
1780504.98317104,2412337.56030849,2010-03-26 23:40:08,"M","M4","Ricky T"
1780519.35805826,2412337.63530714,2010-03-26 23:50:48,"M","M4","Ricky T"
1780514.03948,2412366.04767261,2010-03-27 00:00:47,"M","M4","Ricky T"
1780529.02947243,2412416.66755768,2010-03-27 00:08:13,"M","M4","Ricky T"
1780521.96982523,2412407.68055057,2010-03-27 00:10:12,"M","M4","Ricky T"
1780484.48148855,2412401.68262335,2010-03-27 00:12:10,"M","M4","Ricky T"
1780478.12454121,2412400.59020935,2010-03-27 00:14:08,"M","M4","Ricky T"
1780486.17148987,2412397.61603996,2010-03-27 00:16:07,"M","M4","Ricky T"
1780470.92508527,2412406.96890147,2010-03-27 00:18:08,"M","M4","Ricky T"
1780442.47267796,2412373.96763729,2010-03-27 00:20:16,"M","M4","Ricky T"
1780388.39388916,2412347.87240007,2010-03-27 00:22:04,"M","M4","Ricky T"
1780359.6928011,2412348.92865491,2010-03-27 00:24:11,"M","M4","Ricky T"
1780356.61714729,2412347.41932028,2010-03-27 00:26:09,"M","M4","Ricky T"
1780317.05913021,2412334.53604526,2010-03-27 00:28:07,"M","M4","Ricky T"
1780318.95020174,2412319.28670785,2010-03-27 00:30:06,"M","M4","Ricky T"
1780321.24149364,2412325.80055592,2010-03-27 00:32:07,"M","M4","Ricky T"
1780323.65147586,2412327.40483324,2010-03-27 00:34:12,"M","M4","Ricky T"
1780262.19693876,2412321.12868868,2010-03-27 00:38:41,"M","M4","Ricky T"
1780255.84700537,2412352.48898353,2010-03-27 00:40:32,"M","M4","Ricky T"
1780251.20281658,2412367.93597936,2010-03-27 00:42:58,"M","M4","Ricky T"
1780252.78968375,2412364.30426675,2010-03-27 00:44:20,"M","M4","Ricky T"
1780225.40392791,2412379.41759902,2010-03-27 00:48:28,"M","M4","Ricky T"
1780193.61523767,2412352.98790872,2010-03-27 00:50:36,"M","M4","Ricky T"
1780215.35769416,2412382.7223073,2010-03-27 00:53:16,"M","M4","Ricky T"
1780233.88706045,2412372.8375074,2010-03-27 00:55:28,"M","M4","Ricky T"
1780187.53278417,2412375.21369529,2010-03-27 00:56:23,"M","M4","Ricky T"
1780218.70207235,2412389.69221161,2010-03-27 00:58:06,"M","M4","Ricky T"
1780230.06015477,2412387.47904993,2010-03-27 01:00:18,"M","M4","Ricky T"
1780244.18616739,2412385.85256999,2010-03-27 01:02:15,"M","M4","Ricky T"
1780227.97172875,2412378.02772597,2010-03-27 01:04:09,"M","M4","Ricky T"
1780243.41219273,2412375.50684614,2010-03-27 01:06:32,"M","M4","Ricky T"
1780261.1167301,2412408.49932038,2010-03-27 01:08:08,"M","M4","Ricky T"
1780269.90079622,2412441.13595432,2010-03-27 01:10:25,"M","M4","Ricky T"
1780227.24391372,2412456.39868836,2010-03-27 01:12:06,"M","M4","Ricky T"
1780172.83987481,2412437.88703834,2010-03-27 01:14:21,"M","M4","Ricky T"
1780217.92944882,2412462.11585407,2010-03-27 01:16:13,"M","M4","Ricky T"
1780213.01161251,2412476.10857969,2010-03-27 01:18:11,"M","M4","Ricky T"
1780184.0455685,2412427.35855178,2010-03-27 01:20:23,"M","M4","Ricky T"
1780208.49703468,2412479.29950804,2010-03-27 01:22:39,"M","M4","Ricky T"
1780209.44297824,2412487.33194121,2010-03-27 01:24:08,"M","M4","Ricky T"
1780215.70533146,2412508.74950507,2010-03-27 01:26:07,"M","M4","Ricky T"
1780208.69861206,2412482.53950528,2010-03-27 01:28:09,"M","M4","Ricky T"
1780211.8270379,2412479.13510797,2010-03-27 01:30:06,"M","M4","Ricky T"
1780208.94976828,2412466.91330241,2010-03-27 01:40:26,"M","M4","Ricky T"
1780200.11616556,2412466.50913863,2010-03-27 02:00:17,"M","M4","Ricky T"
1780204.99910149,2412478.58588277,2010-03-27 03:00:19,"M","M4","Ricky T"
1780207.74420455,2412474.40172132,2010-03-27 03:20:20,"M","M4","Ricky T"
1780216.70124074,2412471.78066908,2010-03-27 03:22:06,"M","M4","Ricky T"
1780199.94515602,2412495.69269268,2010-03-27 03:24:05,"M","M4","Ricky T"
1780208.72775853,2412498.88662105,2010-03-27 03:26:07,"M","M4","Ricky T"
1780211.05423712,2412492.23783053,2010-03-27 03:28:05,"M","M4","Ricky T"
1780199.14255211,2412511.10790231,2010-03-27 03:30:07,"M","M4","Ricky T"
1780187.87416088,2412553.85404757,2010-03-27 03:32:06,"M","M4","Ricky T"
1780263.19435641,2412507.46922118,2010-03-27 03:36:08,"M","M4","Ricky T"
1780274.85514412,2412513.1822031,2010-03-27 03:38:05,"M","M4","Ricky T"
1780285.30166104,2412477.71677943,2010-03-27 03:40:13,"M","M4","Ricky T"
1780283.54017383,2412508.42987432,2010-03-27 03:42:15,"M","M4","Ricky T"
1780290.83646338,2412444.05059604,2010-03-27 03:44:13,"M","M4","Ricky T"
1780280.98231331,2412393.89008783,2010-03-27 03:46:05,"M","M4","Ricky T"
1780244.47059625,2412372.02556152,2010-03-27 03:48:10,"M","M4","Ricky T"
1780253.43498912,2412353.96167964,2010-03-27 03:50:23,"M","M4","Ricky T"
1780230.19556038,2412377.8080288,2010-03-27 03:52:06,"M","M4","Ricky T"
1780152.89245716,2412419.83114734,2010-03-27 03:54:09,"M","M4","Ricky T"
1780169.75976215,2412365.46966736,2010-03-27 03:56:08,"M","M4","Ricky T"
1780151.96780839,2412340.35705866,2010-03-27 03:58:12,"M","M4","Ricky T"
1780136.51530709,2412351.95826085,2010-03-27 04:01:22,"M","M4","Ricky T"
1780136.8574746,2412355.87458904,2010-03-27 04:02:06,"M","M4","Ricky T"
1780137.28506487,2412331.91914709,2010-03-27 04:04:07,"M","M4","Ricky T"
1780135.72539394,2412328.31159243,2010-03-27 04:06:18,"M","M4","Ricky T"
1780142.43868088,2412347.79186847,2010-03-27 04:08:14,"M","M4","Ricky T"
1780143.78911923,2412342.79510005,2010-03-27 04:10:13,"M","M4","Ricky T"
1780168.96561771,2412386.88096996,2010-03-27 04:12:10,"M","M4","Ricky T"
1780185.51795172,2412390.91596151,2010-03-27 04:23:16,"M","M4","Ricky T"
1780162.38310897,2412414.56901563,2010-03-27 04:24:17,"M","M4","Ricky T"
1780133.5860773,2412415.82146468,2010-03-27 04:27:02,"M","M4","Ricky T"
1780161.09642761,2412406.8463207,2010-03-27 04:30:27,"M","M4","Ricky T"
1780185.71331492,2412401.37724795,2010-03-27 04:41:09,"M","M4","Ricky T"
1780210.67342684,2412501.32250179,2010-03-27 04:46:22,"M","M4","Ricky T"
1780234.47610756,2412539.81271651,2010-03-27 04:49:23,"M","M4","Ricky T"
1780244.54482697,2412549.67286273,2010-03-27 04:50:06,"M","M4","Ricky T"
1780220.58762985,2412541.00163292,2010-03-27 04:52:04,"M","M4","Ricky T"
1780272.94821825,2412550.71615665,2010-03-27 04:54:59,"M","M4","Ricky T"
1780264.06076048,2412563.94088455,2010-03-27 04:56:08,"M","M4","Ricky T"
1780271.80789148,2412587.34078897,2010-03-27 04:58:07,"M","M4","Ricky T"
1780261.90222721,2412626.97625275,2010-03-27 05:00:07,"M","M4","Ricky T"
1780246.54116462,2412706.81888932,2010-03-27 05:02:11,"M","M4","Ricky T"
1780228.38774788,2412758.14249148,2010-03-27 05:04:11,"M","M4","Ricky T"
1780186.68747436,2412819.87317586,2010-03-27 05:06:04,"M","M4","Ricky T"
1780198.68412041,2412885.98538383,2010-03-27 05:08:04,"M","M4","Ricky T"
1780192.20461473,2412889.00940796,2010-03-27 05:10:13,"M","M4","Ricky T"
1780209.69078545,2412885.14748137,2010-03-27 05:12:22,"M","M4","Ricky T"
1780230.43743325,2412900.80945253,2010-03-27 05:14:12,"M","M4","Ricky T"
1780239.53916478,2412974.27416752,2010-03-27 05:16:07,"M","M4","Ricky T"
1780277.87245463,2413000.17642238,2010-03-27 05:18:07,"M","M4","Ricky T"
1780326.96980073,2413029.22575783,2010-03-27 05:20:06,"M","M4","Ricky T"
1780331.48083366,2413094.70211954,2010-03-27 05:22:10,"M","M4","Ricky T"
1780327.32104245,2413204.53854547,2010-03-27 05:24:07,"M","M4","Ricky T"
1780347.80966132,2413277.91058878,2010-03-27 05:26:07,"M","M4","Ricky T"
